,model_type,clf,parameters,split_date,min_year_in_train,max_year_in_train,min_year_in_test,max_year_in_test,baseline,p_at_1,recall_at_1,f1_at_1,p_at_2,recall_at_2,f1_at_2,p_at_5,recall_at_5,f1_at_5,p_at_10,recall_at_10,f1_at_10,p_at_20,recall_at_20,f1_at_20,p_at_30,recall_at_30,f1_at_30,p_at_50,recall_at_50,f1_at_50,auc-roc
135,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': None, 'min_samples_split': 5}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,1.0,0.0875,0.16091954022988506,1.0,0.1875,0.3157894736842105,1.0,0.4875,0.6554621848739496,1.0,0.9875,0.9937106918238994,0.5031446540880503,1.0,0.6694560669456068,0.33613445378151263,1.0,0.5031446540880503,0.20100502512562815,1.0,0.3347280334728034,1.0
136,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': None, 'min_samples_split': 10}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,1.0,0.0875,0.16091954022988506,1.0,0.1875,0.3157894736842105,1.0,0.4875,0.6554621848739496,1.0,0.9875,0.9937106918238994,0.5031446540880503,1.0,0.6694560669456068,0.33613445378151263,1.0,0.5031446540880503,0.20100502512562815,1.0,0.3347280334728034,1.0
137,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 2}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,0.14285714285714285,0.0125,0.022988505747126436,0.06666666666666667,0.0125,0.02105263157894737,0.02564102564102564,0.0125,0.01680672268907563,0.08860759493670886,0.0875,0.0880503144654088,0.29559748427672955,0.5875,0.3933054393305439,0.19747899159663865,0.5875,0.29559748427672955,0.20100502512562815,1.0,0.3347280334728034,0.7281075418994413
138,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 5}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,0.14285714285714285,0.0125,0.022988505747126436,0.06666666666666667,0.0125,0.02105263157894737,0.02564102564102564,0.0125,0.01680672268907563,0.012658227848101266,0.0125,0.012578616352201257,0.20754716981132076,0.4125,0.2761506276150627,0.13865546218487396,0.4125,0.20754716981132074,0.20100502512562815,1.0,0.3347280334728034,0.5917248603351956
139,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 10}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,0.14285714285714285,0.0125,0.022988505747126436,0.06666666666666667,0.0125,0.02105263157894737,0.02564102564102564,0.0125,0.01680672268907563,0.3291139240506329,0.325,0.32704402515723274,0.20754716981132076,0.4125,0.2761506276150627,0.13865546218487396,0.4125,0.20754716981132074,0.20100502512562815,1.0,0.3347280334728034,0.6615572625698325
140,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 2}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,0.14285714285714285,0.0125,0.022988505747126436,0.06666666666666667,0.0125,0.02105263157894737,0.02564102564102564,0.0125,0.01680672268907563,0.012658227848101266,0.0125,0.012578616352201257,0.16981132075471697,0.3375,0.22594142259414227,0.28991596638655465,0.8625,0.43396226415094347,0.20100502512562815,1.0,0.3347280334728034,0.8173184357541899
141,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 5}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,1.0,0.0875,0.16091954022988506,1.0,0.1875,0.3157894736842105,1.0,0.4875,0.6554621848739496,1.0,0.9875,0.9937106918238994,0.5031446540880503,1.0,0.6694560669456068,0.33613445378151263,1.0,0.5031446540880503,0.20100502512562815,1.0,0.3347280334728034,1.0
142,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'max_features': 'log2', 'min_samples_split': 10}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,0.14285714285714285,0.0125,0.022988505747126436,0.06666666666666667,0.0125,0.02105263157894737,0.02564102564102564,0.0125,0.01680672268907563,0.012658227848101266,0.0125,0.012578616352201257,0.18238993710691823,0.3625,0.24267782426778242,0.2647058823529412,0.7875,0.39622641509433965,0.20100502512562815,1.0,0.3347280334728034,0.7589734636871509
143,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'min_samples_split': 2}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,1.0,0.0875,0.16091954022988506,1.0,0.1875,0.3157894736842105,1.0,0.4875,0.6554621848739496,1.0,0.9875,0.9937106918238994,0.5031446540880503,1.0,0.6694560669456068,0.33613445378151263,1.0,0.5031446540880503,0.20100502512562815,1.0,0.3347280334728034,1.0
144,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'min_samples_split': 5}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,1.0,0.0875,0.16091954022988506,1.0,0.1875,0.3157894736842105,1.0,0.4875,0.6554621848739496,1.0,0.9875,0.9937106918238994,0.5031446540880503,1.0,0.6694560669456068,0.33613445378151263,1.0,0.5031446540880503,0.20100502512562815,1.0,0.3347280334728034,1.0
145,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'min_samples_split': 10}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,1.0,0.0875,0.16091954022988506,1.0,0.1875,0.3157894736842105,1.0,0.4875,0.6554621848739496,1.0,0.9875,0.9937106918238994,0.5031446540880503,1.0,0.6694560669456068,0.33613445378151263,1.0,0.5031446540880503,0.20100502512562815,1.0,0.3347280334728034,1.0
146,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,0.8571428571428571,0.075,0.13793103448275862,0.6,0.1125,0.18947368421052632,0.38461538461538464,0.1875,0.2521008403361345,0.35443037974683544,0.35,0.3522012578616352,0.2138364779874214,0.425,0.28451882845188287,0.2815126050420168,0.8375,0.4213836477987421,0.19597989949748743,0.975,0.3263598326359833,0.8327513966480447
147,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,0.8571428571428571,0.075,0.13793103448275862,0.9333333333333333,0.175,0.29473684210526313,0.6153846153846154,0.3,0.40336134453781514,0.3037974683544304,0.3,0.3018867924528302,0.37735849056603776,0.75,0.5020920502092051,0.31092436974789917,0.925,0.46540880503144655,0.20100502512562815,1.0,0.3347280334728034,0.9025226955307264
148,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,0.8571428571428571,0.075,0.13793103448275862,0.4666666666666667,0.0875,0.14736842105263157,0.3076923076923077,0.15,0.20168067226890757,0.1518987341772152,0.15,0.1509433962264151,0.31446540880503143,0.625,0.41841004184100417,0.25210084033613445,0.75,0.3773584905660377,0.20100502512562815,1.0,0.3347280334728034,0.813058659217877
149,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,0.14285714285714285,0.0125,0.022988505747126436,0.4,0.075,0.1263157894736842,0.358974358974359,0.175,0.23529411764705882,0.2911392405063291,0.2875,0.2893081761006289,0.2641509433962264,0.525,0.3514644351464435,0.25210084033613445,0.75,0.3773584905660377,0.18341708542713567,0.9125,0.305439330543933,0.7695094273743017
150,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,0.5714285714285714,0.05,0.09195402298850575,0.4,0.075,0.1263157894736842,0.38461538461538464,0.1875,0.2521008403361345,0.2911392405063291,0.2875,0.2893081761006289,0.3333333333333333,0.6625,0.4435146443514644,0.25630252100840334,0.7625,0.38364779874213834,0.19597989949748743,0.975,0.3263598326359833,0.8308921089385475
151,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,0.8571428571428571,0.075,0.13793103448275862,0.6666666666666666,0.125,0.21052631578947367,0.41025641025641024,0.2,0.2689075630252101,0.20253164556962025,0.2,0.2012578616352201,0.23270440251572327,0.4625,0.30962343096234307,0.25210084033613445,0.75,0.3773584905660377,0.1934673366834171,0.9625,0.32217573221757323,0.7805254888268156
152,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,1.0,0.0875,0.16091954022988506,1.0,0.1875,0.3157894736842105,1.0,0.4875,0.6554621848739496,1.0,0.9875,0.9937106918238994,0.5031446540880503,1.0,0.6694560669456068,0.33613445378151263,1.0,0.5031446540880503,0.20100502512562815,1.0,0.3347280334728034,1.0
153,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 5}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,1.0,0.0875,0.16091954022988506,1.0,0.1875,0.3157894736842105,1.0,0.4875,0.6554621848739496,1.0,0.9875,0.9937106918238994,0.5031446540880503,1.0,0.6694560669456068,0.33613445378151263,1.0,0.5031446540880503,0.20100502512562815,1.0,0.3347280334728034,1.0
154,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 10}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,1.0,0.0875,0.16091954022988506,1.0,0.1875,0.3157894736842105,1.0,0.4875,0.6554621848739496,1.0,0.9875,0.9937106918238994,0.5031446540880503,1.0,0.6694560669456068,0.33613445378151263,1.0,0.5031446540880503,0.20100502512562815,1.0,0.3347280334728034,1.0
155,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 2}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,0.14285714285714285,0.0125,0.022988505747126436,0.06666666666666667,0.0125,0.02105263157894737,0.358974358974359,0.175,0.23529411764705882,0.27848101265822783,0.275,0.27672955974842767,0.23270440251572327,0.4625,0.30962343096234307,0.23109243697478993,0.6875,0.3459119496855346,0.20100502512562815,1.0,0.3347280334728034,0.730193784916201
156,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 5}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,0.2857142857142857,0.025,0.04597701149425287,0.5333333333333333,0.1,0.16842105263157897,0.4358974358974359,0.2125,0.2857142857142857,0.3670886075949367,0.3625,0.36477987421383645,0.18238993710691823,0.3625,0.24267782426778242,0.14705882352941177,0.4375,0.22012578616352202,0.14321608040201006,0.7125,0.2384937238493724,0.6597067039106145
157,DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=100,
            max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10}",2014-01-01,2010-01-01,2013-01-01,2014-01-01,2014-01-01,0.10050251256281408,1.0,0.0875,0.16091954022988506,1.0,0.1875,0.3157894736842105,0.7692307692307693,0.375,0.504201680672269,0.7088607594936709,0.7,0.7044025157232704,0.44025157232704404,0.875,0.5857740585774059,0.31512605042016806,0.9375,0.4716981132075472,0.20100502512562815,1.0,0.3347280334728034,0.9360073324022345
